着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,ロードアブソルート,牡5,57,松山弘平,1:23.8,,3.6,2,442(-4),[西] 吉岡辰弥
2,1,1,ポンペイワーム,牡5,57,吉田隼人,1:23.9,クビ,4.7,3,534(+6),[西] 畑端省吾
3,5,9,カイアワセ,牝4,55,酒井学,1:23.9,クビ,45.8,11,440(-2),[東] 鈴木慎太
4,7,14,スズカカナロア,牡5,57,川田将雅,1:24.0,3/4,2.9,1,494(-2),[西] 橋田満
5,4,8,アメージングラン,牡4,57,幸英明,1:24.2,1,8.0,4,512(0),[西] 牧田和弥
6,3,5,カムカム,牡7,57,松若風馬,1:24.2,アタマ,29.8,8,472(-6),[西] 浜田多実
7,4,7,パイロジェン,セ5,57,菱田裕二,1:24.2,クビ,28.6,7,446(0),[東] 伊藤圭三
8,2,4,デュアラブル,牝5,55,藤岡佑介,1:24.3,クビ,17.3,5,500(+14),[西] 中内田充
9,8,15,マカオンブラン,牡4,57,中井裕二,1:24.5,1.1/2,35.0,9,502(-6),[西] 今野貞一
10,6,12,コールドターキー,牡6,57,黛弘人,1:24.6,1/2,186.9,16,466(-10),[東] 佐藤吉勝
11,1,2,デルマカルヴァドス,牡6,57,嶋田純次,1:24.7,1/2,56.2,12,516(+14),[東] 和田正一
12,3,6,プレゼンス,セ7,57,池添謙一,1:24.7,クビ,108.4,14,504(+2),[東] 田中博康
13,8,16,イワネコゴシキ,牡5,57,亀田温心,1:24.9,1.1/4,108.9,15,516(+4),[東] 小笠倫弘
14,6,11,フクノワイルド,牡5,57,浜中俊,1:25.0,クビ,24.0,6,502(0),[西] 上村洋行
15,7,13,ブラックカード,牡7,57,和田竜二,1:25.4,2.1/2,96.1,13,468(0),[西] 鈴木孝志
16,2,3,マーキュリーセブン,牡4,57,鮫島克駿,1:25.4,アタマ,36.8,10,456(0),[東] 加藤士津
