着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,レイハリア,牝3,54,亀田温心,1:08.1,,83.0,13.0,446(+2),[東] 田島俊明
2,1,2,ヨカヨカ,牝3,55,幸英明,1:08.1,ハナ,5.1,3.0,446(-10),[西] 谷潔
3,4,8,オールアットワンス,牝3,54,和田竜二,1:08.2,1,39.5,9.0,440(+12),[東] 中舘英二
4,7,14,ファルヴォーレ,牡3,56,鮫島克駿,1:08.3,1/2,37.5,8.0,450(0),[西] 高橋義忠
5,3,5,モントライゼ,牡3,57,ルメール,1:08.3,アタマ,3.0,1.0,492(-2),[西] 松永幹夫
6,5,9,スンリ,牝3,54,池添謙一,1:08.3,アタマ,72.0,12.0,466(-4),[西] 清水久詞
7,8,17,マリーナ,牝3,54,坂井瑠星,1:08.4,クビ,53.5,11.0,428(-4),[西] 矢作芳人
8,6,11,サルビア,牝3,54,福永祐一,1:08.4,クビ,11.3,4.0,454(-4),[西] 鈴木孝志
9,8,18,フォイアーロート,牡3,56,岩田康誠,1:08.4,アタマ,183.6,17.0,466(0),[西] 浅見秀一
10,7,13,アスコルターレ,牡3,57,松山弘平,1:08.5,クビ,16.8,7.0,434(+2),[西] 西村真幸
11,2,4,インフィナイト,牝3,54,藤井勘一,1:08.5,アタマ,13.4,6.0,494(+4),[西] 音無秀孝
12,1,1,リンゴアメ,牝3,55,丹内祐次,1:08.6,1/2,48.1,10.0,426(-10),[東] 菊川正達
13,7,15,テイエムトッキュウ,牡3,56,松若風馬,1:08.6,クビ,88.2,14.0,484(+4),[西] 木原一良
14,5,10,ロングトレーン,牝3,54,団野大成,1:08.7,クビ,13.0,5.0,432(+6),[西] 佐々木晶
15,2,3,カンタベリーマッハ,牡3,56,鮫島良太,1:09.1,2.1/2,165.1,16.0,506(+8),[東] 鈴木慎太
16,3,6,ダディーズビビッド,牡3,57,武豊,1:09.4,1.3/4,3.5,2.0,492(+2),[西] 千田輝彦
17,6,12,リメス,牡3,56,浜中俊,1:09.6,1.1/4,161.9,15.0,464(+4),[西] 松永幹夫
除,8,16,ロンギングバース,牡3,56,横山和生,,,---,,442(-14),[東] 竹内正洋
