0,1,2,3
単勝,2,410,2
複勝,2 6 7,180 130 440,3 1 9
枠連,2 - 5,680,2
馬連,2 - 6,830,2
ワイド,2 - 6 2 - 7 6 - 7,"400 1,400 1,370",2 20 19
馬単,2 → 6,1650,4
三連複,2 - 6 - 7,5410,19
三連単,2 → 6 → 7,21500,56
