0,1,2,3
単勝,1,530,3
複勝,1 6 7,160 120 130,3 1 2
枠連,1 - 6,470,1
馬連,1 - 6,800,2
ワイド,1 - 6 1 - 7 6 - 7,320 400 220,2 4 1
馬単,1 → 6,1830,6
三連複,1 - 6 - 7,840,1
三連単,1 → 6 → 7,5650,6
