0,1,2,3
単勝,10,1570,7
複勝,10 1 13,490 240 380,7 4 6
枠連,1 - 6,4170,24
馬連,1 - 10,7620,27
ワイド,1 - 10 10 - 13 1 - 13,"2,430 2,470 1,470",30 31 16
馬単,10 → 1,16070,59
三連複,1 - 10 - 13,23750,77
三連単,10 → 1 → 13,170090,527
