0,1,2,3
単勝,6,660,5
複勝,6 10 9,190 190 180,3 4 2
枠連,4 - 6,320,1
馬連,6 - 10,2080,9
ワイド,6 - 10 6 - 9 9 - 10,630 490 470,7 5 3
馬単,6 → 10,3920,17
三連複,6 - 9 - 10,2520,6
三連単,6 → 10 → 9,17620,50
