0,1,2,3
単勝,2,730,3
複勝,2 5 3,"310 2,730 290",5 13 4
枠連,1 - 3,13500,26
馬連,2 - 5,45440,63
ワイド,2 - 5 2 - 3 3 - 5,"12,120 1,100 14,700",65 9 73
馬単,2 → 5,72640,117
三連複,2 - 3 - 5,76600,168
三連単,2 → 5 → 3,590230,1066
