0,1,2,3
単勝,1,380,3
複勝,1 9 8,160 490 160,3 6 2
枠連,1 - 7,4130,11
馬連,1 - 9,4890,13
ワイド,1 - 9 1 - 8 8 - 9,"1,350 330 1,560",13 3 14
馬単,1 → 9,7400,22
三連複,1 - 8 - 9,5170,15
三連単,1 → 9 → 8,28140,83
