0,1,2,3
単勝,10,970,6
複勝,10 4 2,280 280 290,6 5 7
枠連,4 - 8,3600,18
馬連,4 - 10,3430,19
ワイド,4 - 10 2 - 10 2 - 4,"1,050 930 680",18 17 7
馬単,10 → 4,5970,33
三連複,2 - 4 - 10,4850,24
三連単,10 → 4 → 2,28380,125
