0,1,2,3
単勝,13,730,4
複勝,13 2 11,240 220 830,4 3 9
枠連,1 - 7,1450,6
馬連,2 - 13,2280,9
ワイド,2 - 13 11 - 13 2 - 11,"800 4,290 3,130",7 39 31
馬単,13 → 2,4720,17
三連複,2 - 11 - 13,21300,63
三連単,13 → 2 → 11,149540,410
