0,1,2,3
単勝,5,330,2
複勝,5 1 7,130 140 120,2 3 1
枠連,1 - 4,750,3
馬連,1 - 5,910,3
ワイド,1 - 5 5 - 7 1 - 7,310 200 240,3 1 2
馬単,5 → 1,1500,5
三連複,1 - 5 - 7,580,1
三連単,5 → 1 → 7,3370,4
