0,1,2,3
単勝,6,3920,10
複勝,6 3 5,990 250 260,10 4 5
枠連,3 - 6,1740,9
馬連,3 - 6,15690,41
ワイド,3 - 6 5 - 6 3 - 5,"4,090 4,010 1,120",41 40 17
馬単,6 → 3,38710,85
三連複,3 - 5 - 6,32180,96
三連単,6 → 3 → 5,287680,630
