0,1,2,3
単勝,12,1140,5
複勝,12 10 7,300 130 320,6 1 7
枠連,5 - 6,1070,3
馬連,10 - 12,1640,5
ワイド,10 - 12 7 - 12 7 - 10,"710 2,420 630",6 30 4
馬単,12 → 10,4450,12
三連複,7 - 10 - 12,6890,17
三連単,12 → 10 → 7,47120,121
