0,1,2,3
単勝,5,1350,6
複勝,5 10 3,"440 1,580 480",6 11 7
枠連,3 - 5,11230,26
馬連,5 - 10,42710,61
ワイド,5 - 10 3 - 5 3 - 10,"8,380 1,890 10,530",59 22 67
馬単,5 → 10,73750,110
三連複,3 - 5 - 10,123870,194
三連単,5 → 10 → 3,918700,1139
