着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,5,サウンドメモリー,牡4,56,松岡正海,2:17.5,,16.9,9,482(-2),[東] 田中清隆
2,7,12,サイモンラムセス,牡5,57,藤岡康太,2:17.6,1/2,6.2,3,448(0),[西] 梅田智之
3,6,9,ローハイド,牡4,56,松山弘平,2:18.1,3,3.1,1,496(-4),[西] 松田博資
4,5,8,レッドグルック,牡4,56,津村明秀,2:18.1,ハナ,10.3,6,496(+6),[東] 手塚貴久
5,1,1,ストーリーセラー,牡4,56,横山典弘,2:18.2,1/2,8.2,4,516(0),[東] 和田正道
6,4,6,スリーヴェローチェ,牡6,57,水口優也,2:18.4,1.1/4,73.6,12,460(0),[西] 石橋守
7,3,4,ジューヴルエール,牡5,57,バルジュ,2:18.6,1.1/4,11.9,7,476(-10),[西] 池添学
8,7,11,フロリダパンサー,牡4,56,高倉稜,2:18.6,アタマ,10.0,5,482(-4),[西] 宮本博
9,2,2,ラグジードライブ,セ4,56,長岡禎仁,2:18.7,3/4,221.1,14,464(-2),[東] 高橋文雅
10,6,10,キズナエンドレス,牝4,54,丸田恭介,2:18.8,3/4,56.1,10,466(-2),[東] 宗像義忠
11,3,3,ジャングルパサー,牡5,57,丸山元気,2:19.1,1.3/4,60.0,11,528(0),[東] 高橋文雅
12,5,7,ダノンロンシャン,牡4,56,小崎綾也,2:19.1,ハナ,13.3,8,470(-2),[西] 松田国英
13,8,13,トーセンウィンドウ,牝5,55,勝浦正樹,2:19.2,3/4,81.6,13,466(-2),[東] 小笠倫弘
14,8,14,タイダルベイスン,牡5,57,北村宏司,2:19.4,1,5.7,2,518(-2),[東] 大竹正博
