着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,スマートオリオン,牡5,57.0,Ｍ．デム,1:33.4,,12.2,6,504(+2),[東] 鹿戸雄一
2,1,1,アルマディヴァン,牝5,52.0,藤岡佑介,1:33.4,クビ,27.3,13,486(+4),[東] 高橋文雅
3,5,10,ダローネガ,牡6,55.0,浜中俊,1:33.5,クビ,5.5,3,494(-2),[西] 佐々木晶
4,6,12,エールブリーズ,牡5,55.0,川田将雅,1:33.5,クビ,53.6,15,518(-4),[西] 鮫島一歩
5,3,5,カオスモス,牡5,56.0,福永祐一,1:33.6,クビ,18.0,8,494(-2),[西] 森秀行
6,8,15,アルバタックス,牡5,54.0,武豊,1:33.6,クビ,14.1,7,496(+2),[西] 石坂正
7,2,3,カレンブラックヒル,牡6,58.5,秋山真一,1:33.6,ハナ,4.8,1,476(-2),[西] 平田修
8,6,11,レッドアリオン,牡5,57.5,川須栄彦,1:33.7,1/2,4.9,2,484(-4),[西] 橋口弘次
9,7,14,ナリタスーパーワン,牡6,55.0,幸英明,1:33.9,1,57.4,16,474(-2),[西] 松永昌博
10,4,7,ゴールドベル,牡6,53.0,松山弘平,1:33.9,クビ,20.8,10,484(+6),[西] 庄野靖志
11,8,16,オツウ,牝5,52.0,中谷雄太,1:34.0,3/4,26.8,12,488(0),[西] 須貝尚介
12,1,2,トーセンレーヴ,牡7,57.0,パートン,1:34.3,1.3/4,12.0,5,476(-8),[西] 池江泰寿
13,5,9,ネオウィズダム,牡5,54.0,ルメール,1:34.4,クビ,26.0,11,488(+2),[西] 矢作芳人
14,4,8,ミッキードリーム,牡8,56.0,太宰啓介,1:34.4,アタマ,37.6,14,488(-12),[西] 音無秀孝
15,2,4,オリービン,牡6,56.0,小牧太,1:34.5,3/4,10.2,4,470(-8),[西] 橋口弘次
16,7,13,メイケイペガスター,牡5,56.0,津村明秀,1:34.7,1,19.1,9,500(-6),[西] 木原一良
