着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,7,ザトゥルーエアー,牡4,57,藤岡康太,2:15.0,,6.9,4,470(-2),[西] 高橋義忠
2,3,3,ルミナスウォリアー,牡4,57,津村明秀,2:15.2,1.1/4,2.6,1,472(0),[東] 和田正一
3,6,6,グランアルマダ,牡3,55,酒井学,2:15.2,ハナ,5.4,2,536(+6),[西] 西園正都
4,7,8,ウインスペクトル,牡3,55,丹内祐次,2:15.3,3/4,6.4,3,472(+4),[東] 宗像義忠
5,4,4,グランドサッシュ,牡4,57,松田大作,2:15.5,1.1/4,7.1,5,442(-12),[東] 武市康男
6,8,9,シークレットパス,牡4,57,嶋田純次,2:15.5,ハナ,40.0,8,454(-2),[東] 尾形和幸
7,1,1,ピースオブジャパン,牡3,55,鮫島克駿,2:15.6,クビ,9.6,7,486(+4),[西] 宮徹
8,2,2,ケツァルコアトル,牡5,57,横山和生,2:15.6,クビ,110.8,10,528(+10),[東] 根本康広
9,8,10,トレジャーマップ,牡4,57,勝浦正樹,2:15.7,クビ,9.4,6,448(+2),[東] 石栗龍彦
10,5,5,オカホンコー,牡4,57,国分恭介,2:16.5,5,88.2,9,490(+4),[西] 湯窪幸雄
