着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,7,ポセイドンバローズ,牡5,57,秋山真一,2:01.7,,46.1,11,474(+2),[西] 武田博
2,8,14,アトム,牡4,57,パートン,2:01.8,3/4,3.7,2,466(-6),[西] 池江泰寿
3,3,3,ハドソンヤード,牡4,57,酒井学,2:01.8,クビ,32.6,9,458(-4),[西] 西園正都
4,4,6,キングストーン,牡4,57,ルメール,2:02.0,1.1/2,3.3,1,494(+4),[西] 大久保龍
5,5,8,レーヴデトワール,牝4,55,鮫島克駿,2:02.1,クビ,21.1,6,460(0),[西] 松田博資
6,3,4,バンザイ,牡6,57,藤岡佑介,2:02.2,3/4,66.2,12,512(0),[西] 藤岡健一
7,1,1,カレンバッドボーイ,牡5,57,浜中俊,2:02.2,クビ,22.1,7,484(0),[西] 橋口弘次
8,6,10,トーセンデューク,牡4,57,福永祐一,2:02.3,クビ,3.8,3,446(-8),[西] 藤原英昭
9,4,5,ニシノモンクス,牝5,55,高倉稜,2:02.3,アタマ,106.7,14,450(-4),[西] 宮本博
10,7,12,グッドスピリッツ,セ4,57,川須栄彦,2:02.3,クビ,22.6,8,442(+2),[西] 松元茂樹
11,2,2,ラディウス,牡4,57,松山弘平,2:02.6,1.3/4,9.0,4,456(0),[西] 高野友和
12,6,9,タカノハーバー,牡5,57,鮫島良太,2:02.8,1,37.6,10,480(0),[西] 昆貢
13,8,13,ロングリバイバル,牡4,57,幸英明,2:02.9,3/4,15.7,5,492(-6),[西] 高橋亮
14,7,11,トウケイウイン,牡5,57,太宰啓介,2:03.4,3,97.0,13,434(0),[西] 飯田祐史
