着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ルグランパントル,セ3,56,菱田裕二,1:36.4,,10.9,6,470(+10),[東] 栗田博憲
2,2,3,レッドオルバース,牡3,56,勝浦正樹,1:36.4,アタマ,4.6,3,484(-10),[東] 国枝栄
3,8,16,マラムデール,牝4,55,鮫島克駿,1:36.5,1/2,47.9,10,438(-8),[西] 松田国英
4,6,11,クワトロガッツ,牡4,57,丸山元気,1:36.6,1/2,4.5,2,456(+2),[東] 伊藤大士
5,3,5,グリーンラヴ,牡5,57,石橋脩,1:36.7,3/4,12.0,7,486(+2),[西] 中村均
6,3,6,ラテラルアーク,セ4,57,古川吉洋,1:37.0,2,8.3,4,482(0),[西] 昆貢
7,4,8,メイショウサワヤカ,牝3,54,松田大作,1:37.0,アタマ,48.6,11,464(+14),[東] 小島太
8,1,2,ヴェイルドスケール,牡3,56,津村明秀,1:37.0,アタマ,28.1,8,536(+6),[東] 畠山吉宏
9,6,12,オールマンリバー,牡3,56,国分恭介,1:37.1,3/4,8.4,5,494(+2),[西] 五十嵐忠
10,7,13,プレスアテンション,牡4,57,松若風馬,1:37.2,クビ,39.3,9,528(+2),[西] 音無秀孝
11,5,10,コスモアルヘナ,牡3,56,丹内祐次,1:37.3,3/4,94.6,15,466(0),[東] 武市康男
12,4,7,ガルデルスリール,牝4,55,藤岡康太,1:37.5,1.1/4,4.0,1,476(+2),[西] 梅田智之
13,5,9,キミニヒトメボレ,牝4,55,北村友一,1:37.6,1/2,52.0,12,468(+2),[西] 吉村圭司
14,2,4,アグネスヴェルテュ,牡4,57,秋山真一,1:37.7,3/4,79.7,13,478(-2),[西] 長浜博之
15,8,15,ワンダフルバディ,牝4,55,花田大昂,1:38.9,7,418.5,16,436(-23),[西] 飯田雄三
16,7,14,トーホウレゼルヴ,牝3,54,岡田祥嗣,1:39.3,2.1/2,87.7,14,424(-14),[西] 藤原英昭
