着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,タンタアレグリア,牡3,56,吉田隼人,2:14.9,,3.8,2,470(-4),[東] 国枝栄
2,3,3,レントラー,牡3,56,北村友一,2:15.0,1/2,6.1,4,450(-10),[西] 松永昌博
3,8,9,ブランドベルグ,牡3,56,松田大作,2:15.1,3/4,2.6,1,482(-6),[西] 牧田和弥
4,4,4,レトロロック,牡3,56,菱田裕二,2:15.2,1/2,6.8,5,470(+6),[西] 角居勝彦
5,6,6,ラウレアブルーム,牡3,56,松若風馬,2:15.2,クビ,5.9,3,484(-6),[西] 山内研二
6,5,5,ドリームチェイサー,牡3,56,高倉稜,2:15.5,1.3/4,36.4,8,460(0),[西] 浅見秀一
7,8,10,メイショウリンクス,牡3,56,勝浦正樹,2:15.8,1.3/4,34.5,7,472(-8),[西] 西浦勝一
8,1,1,レッドアルティスタ,牡3,56,丸山元気,2:16.1,2,18.0,6,462(0),[西] 松田博資
9,7,8,アイオシルケン,牡3,56,川須栄彦,2:16.3,1.1/4,45.3,9,470(-6),[西] 西橋豊治
10,7,7,セルリアンコスモ,牡3,56,小崎綾也,2:17.3,6,145.7,10,498(0),[西] 川村禎彦
