0,1,2,3
単勝,15,4720,12
複勝,15 16 6,"1,270 190 470",12 2 8
枠連,8 - 8,11400,29
馬連,15 - 16,14140,44
ワイド,15 - 16 6 - 15 6 - 16,"4,330 8,370 1,620",47 67 17
馬単,15 → 16,36170,106
三連複,6 - 15 - 16,67960,184
三連単,15 → 16 → 6,556200,1239
