0,1,2,3
単勝,2,510,4
複勝,2 8 10,190 340 160,4 6 1
枠連,2 - 6,2540,17
馬連,2 - 8,2760,13
ワイド,2 - 8 2 - 10 8 - 10,980 450 880,13 4 10
馬単,2 → 8,4130,17
三連複,2 - 8 - 10,3370,10
三連単,2 → 8 → 10,17500,59
