0,1,2,3
単勝,1,350,2
複勝,1 9 11,170 220 750,2 4 9
枠連,1 - 6,1570,9
馬連,1 - 9,1410,5
ワイド,1 - 9 1 - 11 9 - 11,"610 1,970 2,480",7 22 28
馬単,1 → 9,2430,8
三連複,1 - 9 - 11,13740,47
三連単,1 → 9 → 11,47140,149
