0,1,2,3
単勝,2,250,1
複勝,2 11 5,150 250 520,1 5 9
枠連,2 - 7,690,2
馬連,2 - 11,1730,5
ワイド,2 - 11 2 - 5 5 - 11,"700 1,260 2,770",6 15 33
馬単,2 → 11,2350,6
三連複,2 - 5 - 11,9650,33
三連単,2 → 11 → 5,29350,86
