着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,カッパツハッチ,牝3,54,丸山元気,1:08.7,,10.7,6,456(0),[東] 矢野英一
2,5,10,シンデレラメイク,牝3,54,菱田裕二,1:08.9,1.1/4,7.2,4,468(-2),[西] 鮫島一歩
3,3,6,ココロストライク,牝3,54,木幡巧也,1:08.9,ハナ,37.4,12,464(+6),[東] 牧光二
4,2,4,ヴェルスパー,牝3,54,勝浦正樹,1:08.9,ハナ,4.7,1,436(-2),[東] 加藤征弘
5,8,15,ニシノキントウン,牡3,56,津村明秀,1:08.9,ハナ,4.8,2,452(0),[西] 北出成人
6,2,3,ディアサルファー,牝3,54,宮崎北斗,1:09.0,クビ,14.8,8,472(0),[東] 菊川正達
7,3,5,リンガラポップス,牡3,56,小崎綾也,1:09.2,1.1/2,24.7,10,486(+4),[西] 西園正都
8,7,13,シスル,牝3,54,黛弘人,1:09.3,3/4,6.8,3,476(+6),[東] 新開幸一
9,1,1,マリノディアナ,牝3,54,丸田恭介,1:09.3,ハナ,44.7,13,422(-4),[東] 水野貴広
10,6,12,ピカピカ,牝3,54,西田雄一,1:09.3,ハナ,23.3,9,486(-6),[東] 石毛善彦
11,1,2,ヤマノグラップル,牡3,56,丹内祐次,1:09.5,1.1/2,117.1,14,464(0),[東] 田中清隆
12,4,8,ヴァイザー,牡3,56,北村友一,1:09.6,クビ,8.4,5,442(+2),[西] 高橋亮
13,8,16,ヤマニンレジスタ,牡3,56,藤懸貴志,1:09.9,2,29.3,11,494(+6),[西] 奥村豊
14,7,14,ロンス,牝3,54,富田暁,1:10.0,クビ,11.9,7,454(-4),[西] 松永昌博
15,6,11,デルマアブサン,牡3,56,村田一誠,1:10.4,2.1/2,151.0,15,454(-6),[東] 藤原辰雄
16,5,9,マインキング,牡3,56,横山武史,1:13.5,大,246.0,16,466(-2),[東] 萱野浩二
