着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,キャナルストリート,牝4,55,丸山元気,1:21.0,,6.6,3,454(-8),[東] 大竹正博
2,7,14,ウインシャトレーヌ,牝4,55,吉田隼人,1:21.0,ハナ,2.0,1,494(0),[西] 大久保龍
3,6,11,マイネルアムニス,牡4,57,丹内祐次,1:21.2,1.1/4,5.5,2,506(0),[東] 畠山吉宏
4,5,10,サンライズマジック,牡4,57,勝浦正樹,1:21.2,ハナ,13.8,5,478(0),[西] 石坂正
5,4,7,ヤマニンペダラーダ,牡4,57,岡田祥嗣,1:21.5,2,8.4,4,460(-6),[西] 浅見秀一
6,1,1,サンタナブルー,牡6,57,川須栄彦,1:21.6,クビ,27.6,7,480(0),[東] 和田雄二
7,7,13,クローディオ,セ6,57,北村友一,1:21.6,クビ,20.0,6,468(+4),[西] 石坂正
8,4,8,エスカラード,牡5,57,森裕太朗,1:21.8,1.1/4,32.9,9,462(-8),[西] 鈴木孝志
9,6,12,ハッピーランラン,牝4,55,森泰斗,1:21.9,3/4,77.5,13,496(-10),[東] 手塚貴久
10,1,2,フェザリータッチ,牡5,57,鮫島克駿,1:22.0,クビ,42.5,10,436(-12),[西] 吉田直弘
11,8,15,エリンソード,牡4,57,小崎綾也,1:22.0,クビ,58.5,11,450(0),[西] 高橋亮
12,3,6,コスモプラシデス,牡4,57,木幡初也,1:22.2,1.1/2,98.2,14,464(-4),[東] 高橋祥泰
13,5,9,アイアムビューティ,牝4,55,菱田裕二,1:22.3,1/2,32.2,8,436(-6),[東] 奥平雅士
14,8,16,ヤマニンルサリー,牝4,55,丸田恭介,1:22.4,クビ,178.8,16,454(+6),[東] 栗田徹
15,2,4,サバイバルチャンス,牡4,57,藤田菜七,1:23.0,3.1/2,64.6,12,486(-2),[東] 根本康広
16,3,5,オロフィナアスール,牝5,55,城戸義政,1:23.0,アタマ,148.8,15,454(-6),[西] 鈴木孝志
