着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,10,アドマイヤシナイ,牡4,57,田辺裕信,1:33.7,,3.4,2,464(0),[東] 上原博之
2,5,5,スズカゼ,牝4,55,村田一誠,1:33.7,クビ,7.2,3,480(-2),[東] 伊藤正徳
3,4,4,レジーナドーロ,牝3,52,Ｍ．デム,1:33.8,1/2,1.9,1,452(+4),[東] 堀宣行
4,2,2,プロトスター,牡3,54,福永祐一,1:33.9,1/2,7.3,4,474(-6),[東] 戸田博文
5,7,9,ネオヴィットーリア,牝4,55,柴田善臣,1:33.9,アタマ,44.6,6,450(+2),[東] 古賀史生
6,6,6,ソーラーフレア,牡3,54,三浦皇成,1:34.0,クビ,9.6,5,446(-10),[東] 高柳瑞樹
7,8,11,スズレジーム,牝4,55,丸田恭介,1:34.3,2,170.4,10,454(+18),[東] 高橋裕
8,1,1,プリンセスアール,牝3,52,宮崎北斗,1:34.3,ハナ,375.2,11,456(-4),[東] 和田勇介
9,3,3,タイドオーバー,牝3,52,柴田大知,1:34.4,クビ,144.4,9,428(+8),[東] 勢司和浩
10,6,7,ヴァイスジーニー,牡4,57,津村明秀,1:34.6,1.1/4,48.0,8,504(-16),[東] 柄崎孝
11,7,8,ビジョッテ,牝4,55,石川裕紀,1:35.6,6,46.7,7,502(0),[東] 小笠倫弘
