着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,11,ミスティックグロウ,牡3,55,横山典弘,1:47.6,,1.5,1,452(0),[東] 武井亮
2,3,3,ゴールドギア,牡3,55,吉田隼人,1:47.6,クビ,6.0,2,472(+10),[東] 伊藤圭三
3,7,10,レノヴァール,牡3,55,北村友一,1:47.7,クビ,12.3,5,510(+4),[西] 高野友和
4,8,12,テーオービクトリー,牝4,55,菱田裕二,1:47.8,3/4,13.0,6,486(+2),[西] 岡田稲男
5,4,4,ヒストリア,牝4,55,勝浦正樹,1:48.0,1,10.9,4,466(+8),[東] 栗田徹
6,5,7,ウインイクシード,牡4,57,宮崎北斗,1:48.2,1.1/4,10.5,3,482(0),[東] 鈴木伸尋
7,1,1,コスモインザハート,牡3,55,丹内祐次,1:48.2,クビ,32.1,7,490(+2),[西] 西園正都
8,2,2,シンボリタピット,牡6,57,木幡巧也,1:48.3,1/2,40.8,9,486(+2),[東] 久保田貴
9,5,6,ニシノアモーレ,牝4,55,丸山元気,1:48.3,クビ,37.2,8,436(+10),[東] 上原博之
10,6,8,ローリングタワー,牡4,57,丸田恭介,1:48.4,3/4,115.8,11,454(+2),[東] 伊藤伸一
11,8,13,サンローレンス,牝3,53,横山武史,1:48.8,2.1/2,283.6,12,442(-10),[東] 伊藤伸一
12,4,5,トレジャートローヴ,牡5,57,川又賢治,1:48.8,ハナ,69.9,10,450(+6),[西] 高柳大輔
13,6,9,ビオラフォーエバー,セ7,57,津村明秀,1:49.2,2.1/2,355.2,13,468(-6),[東] 柴田政人
