着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,2,ドウディ,牡4,57,丸山元気,1:09.9,,5.4,2,482(-6),[東] 佐藤吉勝
2,2,3,エルカミーノレアル,セ7,57,鮫島克駿,1:09.9,クビ,18.7,6,484(+4),[西] 小崎憲
3,1,1,キーナンバー,牡5,57,川島信二,1:10.2,1.3/4,8.5,5,510(-6),[西] 宮徹
4,3,5,ショウナンアエラ,牡4,57,吉田隼人,1:10.3,1/2,2.7,1,478(+2),[東] 奥村武
5,3,6,オーバースペック,牡4,57,北村友一,1:10.4,3/4,20.3,8,484(-4),[東] 南田美知
6,7,13,ワンダフルラッシュ,牝5,55,原田和真,1:10.5,1/2,65.1,12,442(-6),[東] 手塚貴久
7,5,10,ブロワ,牝5,55,城戸義政,1:10.5,ハナ,26.8,10,476(+4),[東] 田中博康
8,7,14,エクラミレネール,牝5,55,木幡巧也,1:10.6,1/2,6.0,3,464(0),[東] 高橋裕
9,2,4,プリティマックス,牝4,55,勝浦正樹,1:10.7,3/4,20.0,7,448(+10),[東] 菊川正達
10,8,16,サフィロス,牡6,57,津村明秀,1:10.9,1,8.3,4,480(-2),[東] 手塚貴久
11,4,8,クリノスイートピー,牝6,55,嶋田純次,1:11.0,1/2,121.9,14,442(+6),[東] 星野忍
12,5,9,オトコギマサムネ,セ7,57,高田潤,1:11.4,2.1/2,33.5,11,490(+2),[西] 寺島良
13,6,11,イアペトス,牡6,57,西田雄一,1:11.5,クビ,215.0,15,496(+2),[東] 武市康男
14,6,12,タイキパラドックス,牡6,57,菱田裕二,1:11.7,1.1/2,246.7,16,450(+4),[東] 和田勇介
15,8,15,ワカコマタイヨウ,牝4,55,宮崎北斗,1:12.1,2.1/2,114.9,13,434(-6),[東] 武市康男
16,4,7,ディープウォーリア,牡4,57,小崎綾也,1:13.5,9,22.2,9,448(-4),[西] 中竹和也
