着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,シュエットヌーベル,牝4,55,西田雄一,1:09.7,,32.2,11,456(-2),[西] 羽月友彦
2,7,13,カネトシブレス,牝5,55,川又賢治,1:09.8,1/2,25.7,10,444(-2),[西] 寺島良
3,1,1,タイキラトナンジュ,牡6,57,吉田隼人,1:09.8,ハナ,17.7,7,458(0),[東] 萱野浩二
4,2,4,アドマイヤジャズ,牡6,57,丸山元気,1:09.9,1/2,15.1,5,456(-18),[西] 友道康夫
5,1,2,ルーズベルトゲーム,牝4,55,北村友一,1:09.9,ハナ,3.5,2,432(+2),[西] 安田隆行
6,6,12,マッタナシ,牡4,57,勝浦正樹,1:10.0,3/4,21.1,8,478(0),[東] 岩戸孝樹
7,7,14,メイショウトキン,セ5,57,加藤祥太,1:10.2,1.1/4,41.9,13,472(-4),[西] 安達昭夫
8,4,8,マイネルアムニス,牡4,57,丹内祐次,1:10.2,ハナ,3.5,1,500(-6),[東] 畠山吉宏
9,2,3,フラウティスタ,牝4,55,小崎綾也,1:10.2,クビ,14.1,4,438(-2),[西] 中内田充
10,4,7,メイショウハバネラ,牝4,55,森裕太朗,1:10.2,ハナ,21.2,9,452(-6),[西] 南井克巳
11,5,9,ブレイズガール,牝5,55,太宰啓介,1:10.4,1.1/4,15.4,6,498(+4),[西] 飯田雄三
12,8,15,マジョラム,牝4,55,津村明秀,1:10.4,クビ,5.9,3,450(-2),[西] 宮本博
13,3,6,ペッシュカネル,牝5,55,長岡禎仁,1:10.4,ハナ,169.6,16,428(-17),[東] 石毛善彦
14,6,11,ラッシュハート,牝4,55,秋山真一,1:10.4,ハナ,52.7,14,412(0),[東] 戸田博文
15,8,16,ポンポン,牝4,55,杉原誠人,1:10.6,1.1/4,55.6,15,454(+18),[東] 田中清隆
16,5,10,モアナブルー,牝4,55,菱田裕二,1:10.8,1.1/4,40.1,12,464(-2),[東] 栗田博憲
