着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,13,サクラルーフェン,牡4,57,黛弘人,1:43.3,,38.8,10,464(+16),[東] 尾関知人
2,5,6,ヴィーダ,セ5,57,勝浦正樹,1:43.6,2,18.2,7,434(-4),[東] 堀井雅広
3,5,7,シゲルタイタン,牡3,54,ルメール,1:43.8,1.1/4,3.4,2,476(0),[東] 伊藤圭三
4,6,9,ハイパーステージ,牡3,54,坂井瑠星,1:44.0,1.1/4,8.0,4,434(-6),[西] 吉田直弘
5,6,8,タイキルークス,牡3,54,横山和生,1:44.4,2.1/2,3.2,1,504(-6),[東] 菊沢隆徳
6,8,12,アオテン,牡7,57,菱田裕二,1:45.0,3.1/2,72.5,12,518(-6),[東] 高橋文雅
7,1,1,アンダープロミス,牡4,57,横山典弘,1:45.0,アタマ,5.0,3,502(+8),[東] 萩原清
8,4,5,フクノワイルド,牡4,57,加藤祥太,1:45.1,1/2,24.8,9,498(0),[西] 杉山晴紀
9,7,11,ベアクアウフ,牡4,57,大野拓弥,1:45.3,1,57.8,11,484(0),[東] 清水英克
10,7,10,スズノアリュール,牡5,57,池添謙一,1:45.4,3/4,17.0,6,488(-12),[東] 林徹
11,3,3,クリノヴィクトリア,牝6,55,古川吉洋,1:45.7,2,166.0,13,450(0),[東] 萱野浩二
12,2,2,プロヴィデンス,牡3,54,吉田隼人,1:46.4,4,15.1,5,476(0),[東] 加藤士津
13,4,4,タマモサンシーロ,牡4,57,藤岡康太,1:48.9,大,21.5,8,514(-8),[西] 大橋勇樹
