着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,8,オースミカテドラル,牡4,57,菱田裕二,1:29.1,,6.4,4,464(+4),[西] 高橋亮
2,6,7,ルーチェデラヴィタ,牝3,52,団野大成,1:29.2,1/2,6.0,3,446(-6),[西] 西村真幸
3,3,3,プレトリア,セ5,57,大野拓弥,1:29.3,1/2,4.1,2,468(+8),[東] 中川公成
4,7,10,ワンダーアフィラド,牡4,57,吉田隼人,1:29.5,1.1/4,27.2,7,490(-8),[西] 寺島良
5,5,6,カヌメラビーチ,牡4,57,ルメール,1:29.6,3/4,2.3,1,478(+2),[西] 須貝尚介
6,8,11,レッドカード,牝3,52,落合玄太,1:29.6,アタマ,37.8,9,492(-6),[地] 林和弘
7,4,4,ベッラヴォルタ,牝3,52,亀田温心,1:29.6,クビ,35.4,8,490(+12),[西] 加用正
8,1,1,プッシュアゲン,牡7,57,黛弘人,1:29.8,1.1/4,121.7,11,506(0),[東] 中野栄治
9,2,2,エン,牡3,52,丹内祐次,1:30.1,1.1/2,18.9,6,464(+2),[東] 青木孝文
10,7,9,エバンタイユドール,牝3,52,山田敬士,1:30.7,3.1/2,52.4,10,500(-8),[東] 小桧山悟
11,8,12,サイモンサーマル,セ5,57,柴山雄一,1:31.0,2,201.3,12,494(+8),[東] 根本康広
12,5,5,ヨハネスボーイ,牡3,54,阿部龍,1:31.1,1/2,12.8,5,470(-6),[地] 桧森邦夫
