着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,ワセダインブルー,牡5,57,大野拓弥,2:01.5,,25.1,8,450(+2),[東] 金成貴史
2,3,5,ドンアルゴス,牡5,57,川島信二,2:01.5,クビ,14.0,6,524(+8),[西] 庄野靖志
3,7,14,ハーメティキスト,牡4,57,池添謙一,2:01.6,1/2,11.0,5,456(+4),[東] 木村哲也
4,8,16,レッドアステル,牝4,55,武豊,2:01.7,1/2,4.3,2,450(+16),[東] 国枝栄
5,5,10,ネイビーブルー,牡7,57,横山和生,2:02.0,1.3/4,125.6,16,512(-14),[東] 戸田博文
6,2,3,ウィナーポイント,牝5,55,勝浦正樹,2:02.0,アタマ,96.2,15,416(-4),[東] 和田勇介
7,4,8,レッドアルマーダ,セ4,57,ルメール,2:02.1,クビ,3.2,1,544(+18),[東] 藤沢和雄
8,1,1,マスターコード,牡6,57,吉田隼人,2:02.2,3/4,33.3,10,468(-2),[西] 吉村圭司
9,8,15,レースガーデン,牝4,55,水口優也,2:02.4,1.1/4,27.8,9,466(-2),[西] 池江泰寿
10,6,11,ヒシゲッコウ,牡4,57,藤岡佑介,2:02.5,1/2,6.8,4,488(-8),[東] 堀宣行
11,2,4,ジョブックコメン,牝5,55,山田敬士,2:02.7,3/4,83.8,14,440(+10),[東] 小桧山悟
12,7,13,ルヴォルグ,牡4,57,柴山雄一,2:03.0,1.3/4,6.0,3,534(-8),[東] 藤沢和雄
13,5,9,レッドフィオナ,牝5,55,横山武史,2:03.7,4,19.4,7,474(+8),[西] 橋口慎介
14,4,7,シフルマン,牡4,57,石川裕紀,2:04.0,2,37.0,11,520(+12),[西] 中尾秀正
15,1,2,ルタンデュボヌール,牡6,57,団野大成,2:06.0,大,62.2,12,488(+10),[西] 友道康夫
中,6,12,ハウエバー,牡6,57,古川吉洋,,,78.3,13,430(0),[東] 和田正一
