着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,サマリーズ,牝4,55,酒井学,1:10.6,,8.3,4,502(-2),[西] 藤岡健一
2,5,10,ゴーイングパワー,牡5,57,和田竜二,1:10.9,1.3/4,8.7,5,490(-4),[西] 岩元市三
3,4,7,カフェシュプリーム,牡5,57,川田将雅,1:11.1,1.1/4,3.1,1,500(-6),[西] 池江泰寿
4,3,6,エアカーネリアン,牡6,57,ウィリア,1:11.2,3/4,24.1,8,490(+4),[西] 吉村圭司
5,4,8,ナリタシーズン,牡7,57,太宰啓介,1:11.3,クビ,9.1,6,510(0),[西] 小野幸治
6,2,3,タイセイマスタング,牡5,57,松山弘平,1:11.5,1.1/2,36.7,10,540(-2),[西] 羽月友彦
7,6,12,エーシンクルゼ,牡5,57,福永祐一,1:11.5,アタマ,7.4,3,542(+4),[西] 川村禎彦
8,8,16,キョウエイバサラ,牡6,57,岡田祥嗣,1:11.5,アタマ,36.6,9,520(-12),[西] 矢作芳人
9,5,9,ミッキーホワイト,牡6,57,北村友一,1:11.5,ハナ,102.0,13,476(+2),[西] 大久保龍
10,2,4,オースミイージー,牡6,57,高倉稜,1:11.6,クビ,119.0,15,502(+8),[西] 沖芳夫
11,8,15,アルベルティ,牡6,57,小牧太,1:11.8,1.1/4,84.5,12,520(0),[東] 小島太
12,1,1,ドリームコンサート,牡5,57,武豊,1:12.0,1.1/4,4.1,2,502(+2),[西] 河内洋
13,6,11,エクセルシオール,牡5,57,川須栄彦,1:12.0,クビ,37.1,11,496(-2),[東] 池上昌弘
14,3,5,メイショウゾンビ,牡5,57,浜中俊,1:12.1,1/2,20.7,7,488(+6),[西] 荒川義之
15,1,2,テイエムキュウコー,牡3,54,国分優作,1:12.4,1.3/4,105.5,14,458(-2),[西] 五十嵐忠
16,7,13,リッカアリュール,牡8,57,国分恭介,1:12.7,1.3/4,146.7,16,498(+2),[西] 藤沢則雄
