着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,グレイスフルリープ,牡4,57,小牧太,1:23.4,,4.5,2,550(+6),[西] 橋口弘次
2,8,15,キングズガード,牡3,56,田辺裕信,1:23.4,ハナ,5.8,3,438(+4),[西] 田中章博
3,2,3,ワンダーコロアール,牡5,57,川田将雅,1:23.4,クビ,3.3,1,484(-2),[西] 河内洋
4,2,4,アメージングタクト,牡4,57,岩田康誠,1:23.6,1.1/4,7.2,4,472(+18),[西] 浜田多実
5,7,13,グランプリナイト,牡4,57,戸崎圭太,1:23.7,クビ,15.5,7,512(+2),[西] 鮫島一歩
6,1,2,アルボナンザ,牝4,55,四位洋文,1:23.7,ハナ,11.4,5,470(+8),[西] 昆貢
7,8,16,キョウエイバサラ,牡6,57,ブノワ,1:23.7,クビ,46.4,12,518(0),[西] 矢作芳人
8,5,10,シンゼンレンジャー,牡5,57,川島信二,1:23.9,1.1/4,310.9,16,508(0),[西] 飯田祐史
9,5,9,カーティスバローズ,牡4,57,Ｃ．デム,1:24.0,クビ,31.3,10,510(+2),[西] 中竹和也
9,7,14,ナリタハリケーン,牡5,57,北村友一,1:24.0,同着,84.5,14,488(+10),[西] 中尾秀正
11,3,5,タイセイシュバリエ,牡5,57,浜中俊,1:24.0,クビ,15.4,6,502(+10),[西] 宮本博
12,4,7,ダノンハラショー,牡7,57,川須栄彦,1:24.2,1.1/4,127.6,15,468(+8),[西] 松田国英
13,3,6,ハーロンベイ,牝4,55,菱田裕二,1:24.3,クビ,43.0,11,466(+6),[西] 岡田稲男
14,1,1,オソレイユ,牡5,57,太宰啓介,1:24.6,2,60.7,13,518(+2),[西] 河内洋
15,4,8,ダノンミル,セ6,57,藤岡佑介,1:24.7,1/2,23.6,9,468(+4),[西] 藤原英昭
16,6,12,クラウンロゼ,牝4,55,蛯名正義,1:25.2,3,22.4,8,472(-2),[東] 天間昭一
