着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ユキノサムライ,牡5,55,藤岡佑介,2:25.8,,12.8,5,468(-4),[西] 木原一良
2,6,10,アドマイヤスピカ,牡4,56,四位洋文,2:26.0,1.1/2,8.8,3,496(+6),[西] 松田博資
3,4,6,レッドカイザー,牡3,53,川須栄彦,2:26.1,クビ,13.1,6,480(0),[西] 角居勝彦
4,3,3,メイクアップ,牡3,53,和田竜二,2:26.1,クビ,3.0,2,464(-6),[西] 谷潔
5,8,14,コルサーレ,牡3,53,北村友一,2:26.2,クビ,2.3,1,482(0),[西] 池江泰寿
6,7,11,ファーマジェンヌ,牝5,51,小崎綾也,2:27.1,5,207.7,13,498(-4),[東] 谷原義明
7,5,7,カンタベリーナイト,牡5,54,菱田裕二,2:27.1,クビ,131.0,12,494(-6),[東] 二本柳俊
8,8,13,メイショウシレトコ,牡6,51,義英真,2:27.2,3/4,229.5,14,466(-10),[西] 梅内忍
9,5,8,ダノンマックイン,牡6,56,太宰啓介,2:27.4,3/4,18.0,7,488(-2),[西] 橋口弘次
10,3,4,ロングリバイバル,牡3,53,酒井学,2:27.6,1.1/2,11.9,4,486(+14),[西] 小野幸治
11,4,5,ナリタスカイ,牝5,52,高倉稜,2:27.7,3/4,31.0,8,424(0),[西] 宮本博
12,2,2,トーセンギャラリー,牡5,56,藤岡康太,2:27.7,ハナ,62.2,11,496(+4),[西] 佐々木晶
13,7,12,カーバ,牡5,55,藤田伸二,2:29.0,8,60.1,10,480(-22),[西] 白井寿昭
14,1,1,テーオーフェアリー,牝5,50,松若風馬,2:29.5,3,45.6,9,484(+6),[西] 岡田稲男
