着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,ヤマノレオ,セ4,57,蛯名正義,1:08.3,,12.0,7,492(+2),[西] 山内研二
2,2,3,エーシンエムディー,牝5,55,和田竜二,1:08.4,3/4,5.1,2,480(+4),[西] 大久保龍
3,4,8,メイショウブイダン,牡3,55,国分優作,1:08.4,クビ,8.1,6,460(+2),[西] 西浦勝一
3,8,16,ラヴァーズポイント,牝4,55,酒井学,1:08.4,同着,20.9,10,502(0),[西] 境直行
5,7,13,キタサンラブコール,牡3,55,藤田伸二,1:08.5,クビ,18.7,8,462(+8),[西] 昆貢
6,6,12,アリュージョン,牝3,53,荻野琢真,1:08.6,3/4,7.6,4,468(-6),[西] 白井寿昭
7,3,5,サンマルクイーン,牝5,55,幸英明,1:08.6,ハナ,20.6,9,470(+10),[西] 大橋勇樹
7,5,9,アドマイヤクーガー,牡6,57,田辺裕信,1:08.6,同着,25.8,11,466(+6),[西] 松田博資
9,1,1,カレンステイシー,牝3,53,浜中俊,1:08.6,ハナ,4.8,1,474(-6),[西] 安田隆行
10,3,6,サンライズポパイ,牡6,57,川須栄彦,1:08.7,クビ,100.1,13,468(+4),[西] 羽月友彦
11,8,15,ワールンガ,牡4,57,池添謙一,1:09.0,1.3/4,6.8,3,444(-14),[西] 池添兼雄
12,4,7,カイシュウタビビト,牡5,57,四位洋文,1:09.1,1/2,138.7,15,508(-12),[西] 石橋守
13,7,14,ウィザーズポケット,牡5,57,松田大作,1:09.1,クビ,126.2,14,464(+12),[西] 昆貢
14,1,2,ケンブリッジヒーロ,牡6,57,中井裕二,1:09.2,クビ,190.0,16,464(0),[西] 森秀行
15,5,10,イントゥザストーム,牝5,55,岩田康誠,1:09.4,1.1/4,48.0,12,420(+14),[西] 村山明
16,6,11,ツィンクルソード,牡3,55,武豊,1:09.8,2.1/2,7.9,5,478(-2),[西] 松永昌博
