着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,スマートレイアー,牝4,54,武豊,1:45.7,,2.6,1,464(-4),[西] 大久保龍
2,7,10,ディサイファ,牡5,56,四位洋文,1:45.9,1.1/2,3.0,2,484(-10),[東] 小島太
3,7,9,タムロスカイ,牡7,56,北村友一,1:46.3,2.1/2,36.1,9,490(0),[西] 西園正都
4,1,1,プリンセスジャック,牝4,52,酒井学,1:46.3,ハナ,13.3,4,476(-2),[西] 加用正
5,2,2,ヒストリカル,牡5,56,菱田裕二,1:46.3,ハナ,5.8,3,448(+6),[西] 音無秀孝
6,8,12,セイクリッドセブン,牡7,53,岩田康誠,1:46.9,3.1/2,14.9,6,494(+6),[西] 松田博資
7,4,4,メイショウウズシオ,牡7,55,武幸四郎,1:47.0,1/2,36.6,10,482(+6),[西] 飯田祐史
8,6,7,テイエムイナズマ,牡4,54,古川吉洋,1:47.1,3/4,14.3,5,508(+4),[西] 福島信晴
9,5,5,コスモラピュタ,牡7,51,高倉稜,1:47.2,クビ,88.6,12,478(0),[東] 高橋祥泰
10,3,3,メイショウサミット,牡8,52,国分恭介,1:47.3,3/4,62.0,11,534(-6),[西] 高橋義忠
11,6,8,スピリタス,セ9,55,バルジュ,1:47.4,クビ,29.6,7,452(+4),[西] 岡田稲男
12,8,11,シゲルササグリ,牡5,54,幸英明,1:47.8,2.1/2,31.8,8,514(+12),[西] 中村均
