着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,サクセスフェイト,牡5,57,藤岡佑介,1:22.7,,7.6,3,456(0),[西] 中内田充
2,3,6,ガッサンプレイ,牡4,57,北村宏司,1:22.8,1/2,34.2,8,472(+2),[東] 鈴木伸尋
3,8,15,ワイルドダラー,牡3,56,ムーア,1:22.8,クビ,8.2,4,496(0),[東] 古賀慎明
4,2,3,フミノファルコン,牡4,57,福永祐一,1:22.8,ハナ,2.6,1,544(+4),[西] 目野哲也
5,5,9,サウンドトゥルー,セ4,57,岩田康誠,1:23.0,1.1/4,3.9,2,476(+4),[東] 高木登
6,8,16,ガンジー,牡3,56,幸英明,1:23.3,1.3/4,9.1,5,500(+8),[西] 宮本博
7,2,4,テーオーサクセス,牡6,57,小牧太,1:23.3,クビ,46.5,9,500(0),[西] 笹田和秀
8,3,5,サノイチ,牡3,56,田辺裕信,1:23.5,1.1/4,15.5,7,482(+4),[東] 尾形和幸
9,7,14,マイネオレンジ,牝4,55,柴田大知,1:23.6,3/4,53.0,10,490(0),[東] 矢野英一
10,1,2,バコパ,牡5,57,四位洋文,1:23.7,1/2,131.7,13,480(-2),[西] 長浜博之
11,6,11,スペシャルギフト,セ3,56,ビュイッ,1:23.8,クビ,10.8,6,494(+4),[西] 須貝尚介
12,4,7,ハヤブサ,牡5,57,太宰啓介,1:23.8,アタマ,199.0,15,472(+2),[西] 目野哲也
13,4,8,シゲルケンシン,牡7,57,和田竜二,1:23.8,クビ,215.8,16,480(+4),[西] 沖芳夫
14,6,12,ジャマイカジョー,牡6,57,高倉稜,1:23.9,1/2,110.4,11,468(+6),[西] 梅田康雄
15,7,13,フィオリア,牡6,57,菱田裕二,1:24.0,クビ,186.1,14,488(+14),[西] 吉村圭司
16,1,1,ジャルダンスクレ,牝4,55,田中博康,1:24.8,5,112.3,12,508(0),[西] 中竹和也
