着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,フォーチュンスター,セ5,57,岩田康誠,1:09.2,,1.9,1,518(-6),[西] 鈴木孝志
2,1,2,シンジュボシ,牝4,55,バルジュ,1:09.2,クビ,7.8,3,490(-2),[西] 坂口正則
3,6,11,シンデレラボーイ,牡4,57,中谷雄太,1:09.3,1/2,8.6,4,490(0),[西] 矢作芳人
4,3,5,メロート,牡6,57,太宰啓介,1:09.3,ハナ,78.3,12,472(+4),[西] 湯窪幸雄
5,8,16,ヤマノレオ,セ4,57,和田竜二,1:09.5,1.1/4,45.0,9,488(+12),[西] 山内研二
6,6,12,ヤマニンボンプアン,牝6,55,森一馬,1:09.7,1.1/4,76.4,11,492(+6),[西] 木原一良
7,7,13,サンキストロード,牡4,57,藤岡康太,1:09.7,クビ,20.8,6,508(+2),[西] 宮徹
8,4,7,サンマルクイーン,牝5,55,藤岡佑介,1:09.7,ハナ,23.6,7,456(+2),[西] 大橋勇樹
9,1,1,カシノエルフ,牡5,57,酒井学,1:09.8,1/2,243.2,16,500(0),[西] 日吉正和
10,2,3,トキノゲンジ,牡6,57,武豊,1:09.9,1/2,5.3,2,516(+20),[西] 梅田康雄
11,7,14,ビットスターダム,牡6,57,菱田裕二,1:10.0,1/2,117.8,14,466(-2),[西] 大根田裕
12,5,9,リアリーサムシング,牡6,57,国分恭介,1:10.0,ハナ,186.2,15,478(+8),[西] 坪憲章
13,4,8,エランドール,牝6,55,川須栄彦,1:10.0,アタマ,83.0,13,446(+6),[西] 坪憲章
14,2,4,タマモコントラバス,牡7,57,池添謙一,1:10.1,3/4,32.0,8,474(0),[西] 池添兼雄
15,8,15,アドマイヤクーガー,牡6,57,小牧太,1:10.4,1.3/4,11.6,5,470(+4),[西] 松田博資
16,3,6,タガノトネール,セ4,57,鮫島良太,1:10.8,2.1/2,53.2,10,478(-4),[西] 鮫島一歩
