着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,マイネルフロスト,牡3,56,柴田大知,1:46.7,,8.0,5,486(0),[東] 高木登
2,2,2,エイシンブルズアイ,牡3,56,秋山真一,1:46.7,ハナ,6.2,3,452(-4),[西] 野中賢二
3,8,14,ステファノス,牡3,56,シュタル,1:46.7,クビ,6.3,4,468(-6),[西] 藤原英昭
4,7,12,ラングレー,牡3,56,北村宏司,1:46.8,1/2,3.7,1,472(-2),[西] 矢作芳人
5,4,6,アズマシャトル,牡3,56,松山弘平,1:46.9,1/2,4.4,2,484(-4),[西] 加用正
6,6,9,パドルウィール,牡3,56,四位洋文,1:46.9,ハナ,18.3,8,488(-6),[西] 中尾秀正
7,3,4,ピークトラム,牡3,56,小牧太,1:47.0,クビ,24.9,10,476(-6),[西] 橋口弘次
8,5,8,サングラス,牡3,56,ペドロサ,1:47.6,3.1/2,64.8,11,482(-6),[西] 谷潔
9,7,11,シンガン,牡3,56,川島信二,1:47.8,1.1/2,12.8,6,456(+4),[西] 松田国英
10,3,3,カゼノコ,牡3,56,武幸四郎,1:48.4,3.1/2,159.1,13,458(-2),[西] 野中賢二
11,4,5,アドマイヤヤング,牡3,56,和田竜二,1:48.5,クビ,14.9,7,508(-10),[西] 梅田智之
12,6,10,デビル,牡3,56,バルジュ,1:48.7,1.1/4,72.0,12,502(-8),[西] 笹田和秀
13,5,7,リーゼントロック,牡3,56,中谷雄太,1:48.8,1/2,24.0,9,508(-4),[西] 矢作芳人
14,8,13,クリノジュロウジン,牡3,56,太宰啓介,1:48.9,3/4,550.1,14,458(-2),[西] 川村禎彦
