着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,マジックタイム,牝2,54,杉原誠人,1:36.1,,2.0,1,458(+10),[東] 中川公成
2,1,1,サングラス,牡2,55,黛弘人,1:36.1,クビ,27.4,8,482(-4),[西] 谷潔
3,7,9,アースウィンド,牝2,54,江田照男,1:36.1,ハナ,29.9,9,480(0),[東] 的場均
4,8,10,メイショウコルノ,牡2,55,菱田裕二,1:36.2,1/2,5.9,3,518(+4),[西] 河内洋
5,6,6,コスモマイルール,牝2,54,丹内祐次,1:36.4,1.1/4,44.4,10,422(-2),[東] 萱野浩二
6,2,2,コウエイタケル,牡2,55,丸山元気,1:36.4,クビ,5.7,2,464(+10),[西] 山内研二
7,4,4,コスモイノセント,牡2,55,木幡初広,1:36.7,1.3/4,13.7,6,448(+2),[東] 高橋祥泰
8,7,8,セレッソレアル,牝2,54,松田大作,1:36.8,クビ,9.6,4,464(+2),[西] 松元茂樹
9,8,11,キンコバン,牡2,55,鮫島良太,1:36.8,クビ,90.9,11,466(-2),[西] 西橋豊治
10,6,7,レッツサッチャー,牝2,54,勝浦正樹,1:36.8,ハナ,13.2,5,482(-4),[東] 水野貴広
11,5,5,クリノイザナミ,牝2,54,丸田恭介,1:36.9,1/2,26.1,7,418(0),[東] 高橋義博
