着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,13,ステップアヘッド,牡4,57,西村太一,1:54.4,,16.3,6,522(+8),[東] 柄崎孝
2,6,8,リベラルアーツ,牡5,57,大野拓弥,1:54.6,1.1/2,1.7,1,474(0),[東] 和田正道
3,1,1,エアウィーバー,牡4,57,松田大作,1:55.2,3.1/2,5.5,2,504(+8),[西] 笹田和秀
4,6,9,メイショウシャイン,牡6,57,菱田裕二,1:55.2,クビ,17.8,7,470(-8),[西] 佐山優
5,5,6,リアライズナマステ,牡4,57,吉田隼人,1:55.5,2,14.1,5,470(0),[西] 森秀行
6,4,4,エスペランサシチー,牡4,57,村田一誠,1:55.6,クビ,72.2,10,496(-4),[東] 池上昌弘
7,7,11,デュアルサクセス,牡6,57,丸山元気,1:55.9,1.3/4,19.8,8,446(-4),[東] 手塚貴久
8,4,5,チュウワストライク,牡4,57,荻野琢真,1:56.2,2,13.5,4,510(+4),[西] 大久保龍
9,5,7,タガノナパヴァレー,セ4,57,和田竜二,1:56.2,クビ,12.7,3,470(+12),[西] 岡田稲男
10,7,10,カバリノランパンテ,牡4,57,丸田恭介,1:56.5,2,158.6,12,464(-4),[東] 土田稔
11,3,3,サルゴン,牡4,57,川島信二,1:57.3,5,173.7,13,484(0),[東] 和田正一
12,2,2,レッドコースト,牡4,57,柴山雄一,1:57.7,2.1/2,22.7,9,530(-2),[東] 藤沢和雄
13,8,12,カムイビスティー,牡4,57,勝浦正樹,1:58.6,5,87.9,11,448(-4),[東] 伊藤大士
