着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,10,ナンヨーケンゴー,セ3,56,丸田恭介,1:59.7,,77.7,11,472(0),[東] 斎藤誠
2,6,9,エーシンエポナ,牝3,54,熊沢重文,2:00.0,2,5.0,2,478(-6),[西] 沖芳夫
3,4,5,ティンホイッスル,牝3,54,勝浦正樹,2:00.1,クビ,26.9,9,446(-6),[東] 蛯名利弘
4,7,11,キネオウィン,牡3,56,津村明秀,2:00.1,ハナ,20.2,6,488(-2),[西] 清水久詞
5,3,3,ヴェリタラブ,牝3,54,大野拓弥,2:00.2,3/4,8.8,4,428(+2),[東] 二ノ宮敬
6,2,2,ハギノブシドウ,牡3,56,鮫島良太,2:00.3,3/4,100.3,13,502(-4),[西] 松田国英
7,8,12,エデンロック,牡3,56,吉田隼人,2:00.4,3/4,1.9,1,462(-2),[東] 小島茂之
8,1,1,シンボリジャズ,牡3,56,木幡初広,2:00.6,1.1/4,7.8,3,482(+6),[東] 牧光二
9,4,4,マイネルガブリエル,牡3,56,丹内祐次,2:00.7,1/2,99.1,12,480(-2),[東] 高橋裕
10,5,7,ネコタイショウ,牡3,56,西田雄一,2:00.8,1/2,15.2,5,432(0),[東] 堀井雅広
11,5,6,ポイントキセキ,牝3,54,中舘英二,2:00.8,アタマ,24.2,8,492(+2),[西] 須貝尚介
12,6,8,タカノハーバー,牡3,56,松田大作,2:01.2,2.1/2,22.2,7,470(+6),[西] 昆貢
13,8,13,ロジウエスト,牝3,54,菱田裕二,2:01.5,2,64.9,10,478(-10),[東] 大竹正博
