着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,ブライトアイディア,牡6,57,戸崎圭太,1:51.3,,10.9,5,528(+6),[西] 宮徹
2,5,10,ヨヨギマック,牡5,57,川田将雅,1:51.4,3/4,29.4,10,508(+4),[西] 岡田稲男
3,4,7,マウントハレアカラ,牡4,57,Ｍ．デム,1:51.7,1.3/4,5.7,2,462(0),[西] 角居勝彦
4,4,8,タガノクレイオス,牡4,57,菱田裕二,1:51.8,3/4,14.0,7,508(-2),[西] 加用正
5,1,2,ミッキースマホ,牡6,57,福永祐一,1:51.9,クビ,13.5,6,474(-2),[西] 大久保龍
6,5,9,セイスコーピオン,牡6,57,藤岡康太,1:52.0,1/2,36.1,12,498(-4),[西] 服部利之
7,1,1,グレナディアーズ,牡5,57,ルメール,1:52.1,クビ,7.5,4,504(-2),[西] 音無秀孝
8,7,14,メモリーシャルマン,牝7,55,古川吉洋,1:52.2,3/4,255.8,16,516(-2),[西] 湯窪幸雄
9,2,4,エノラブエナ,牡5,57,小牧太,1:52.4,1.1/4,2.7,1,546(-12),[西] 宮本博
10,6,11,タイガークラウン,牡5,57,蛯名正義,1:52.5,クビ,20.7,8,474(-2),[西] 大橋勇樹
11,3,6,エンキンドル,牡5,57,和田竜二,1:53.0,3,34.4,11,570(-8),[西] 野中賢二
12,7,13,オーロラポラリス,牡4,57,太宰啓介,1:53.1,1/2,7.3,3,508(+2),[西] 沖芳夫
13,8,16,グレイレジェンド,牡8,57,熊沢重文,1:53.1,クビ,236.3,15,470(+2),[西] 松永幹夫
14,6,12,マイネルオフィール,牡4,57,松岡正海,1:53.3,1,21.9,9,482(+4),[西] 飯田雄三
15,2,3,アテンファースト,牡6,57,城戸義政,1:53.5,1,187.4,14,490(+14),[西] 田中章博
16,3,5,メイショウコンカー,牡7,57,小崎綾也,1:54.8,8,142.9,13,470(0),[西] 藤原英昭
