着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ジョルジュサンク,牡3,56,川田将雅,2:13.2,,11.0,6,508(+4),[西] 鮫島一歩
2,5,5,ブラックスピネル,牡3,57,武豊,2:13.4,1.1/4,2.6,1,494(-10),[西] 音無秀孝
3,6,6,ロスカボス,牡3,57,池添謙一,2:13.4,クビ,5.1,4,502(-8),[西] 高野友和
4,1,1,ラヴアンドポップ,牡3,57,ヴェロン,2:13.8,2.1/2,56.3,8,464(-6),[西] 安田隆行
5,4,4,クリノリトミシュル,牝3,54,小牧太,2:14.1,1.3/4,131.2,10,482(-4),[西] 武田博
6,3,3,ワンダースペリオル,牡3,56,和田竜二,2:14.5,2.1/2,28.3,7,486(0),[西] 今野貞一
7,8,10,ダノンサンシャイン,牡3,56,フォーリ,2:14.6,3/4,10.0,5,498(+10),[西] 藤原英昭
8,8,9,ピースマインド,牡3,56,藤岡康太,2:14.6,アタマ,5.0,3,442(+6),[西] 宮徹
9,7,7,アドマイヤエイカン,牡3,57,岩田康誠,2:14.7,1/2,4.5,2,502(+10),[西] 須貝尚介
10,7,8,ナムラアラシ,牡3,56,小林徹弥,2:15.8,7,63.1,9,492(-2),[西] 目野哲也
