着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,14,サウススターマン,牡5,57,三浦皇成,1:23.1,,12.5,5,496(+6),[西] 加用正
2,6,10,メイショウヒコボシ,牡5,57,川田将雅,1:23.7,3.1/2,3.3,1,536(-2),[西] 安達昭夫
3,4,6,アドマイヤシェル,牡6,57,松山弘平,1:24.0,1.3/4,28.3,9,534(+12),[西] 中尾秀正
4,7,13,アドマイヤリバティ,牡4,57,小牧太,1:24.1,クビ,21.0,7,490(-4),[西] 梅田智之
5,2,3,ヒドゥンブレイド,牡6,57,小崎綾也,1:24.2,3/4,44.6,13,494(+6),[西] 小崎憲
6,7,12,ペプチドウォヘッド,牡4,57,四位洋文,1:24.3,1/2,4.4,2,468(+6),[西] 木原一良
7,8,15,マズルファイヤー,牡6,57,福永祐一,1:24.3,クビ,4.5,3,558(+4),[西] 大久保龍
8,4,7,タマモイレブン,牡4,57,中谷雄太,1:24.4,1/2,54.1,14,528(0),[西] 中竹和也
9,3,5,サトノアビリティ,牡6,57,戸崎圭太,1:24.4,ハナ,36.8,11,520(-10),[西] 角居勝彦
10,5,8,シュミット,牡6,57,石橋脩,1:24.5,3/4,30.0,10,490(-4),[東] 斎藤誠
11,1,1,エイシンサブウェイ,牡4,57,和田竜二,1:24.6,クビ,40.6,12,498(+2),[西] 沖芳夫
12,6,11,リバーソウル,牡5,57,蛯名正義,1:25.0,2.1/2,22.0,8,474(+2),[西] 浅見秀一
13,2,2,ピンストライプ,牡4,57,藤岡康太,1:25.1,クビ,9.0,4,518(-8),[西] 中内田充
14,3,4,ヴィンテージイヤー,セ7,57,酒井学,1:25.9,5,142.6,15,516(-2),[東] 金成貴史
15,5,9,マイネルヴォーダン,牡4,57,松岡正海,1:26.0,1/2,18.5,6,518(+4),[東] 伊藤圭三
