着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,11,シュヴァルグラン,牡4,55,福永祐一,3:05.8,,3.0,1,470(-10),[西] 友道康夫
2,6,6,タンタアレグリア,牡4,55,蛯名正義,3:06.2,2.1/2,5.1,4,478(0),[東] 国枝栄
3,2,2,アドマイヤデウス,牡5,57,岩田康誠,3:06.7,3,4.1,3,490(+2),[西] 橋田満
4,7,9,タマモベストプレイ,牡6,56,バルジュ,3:06.8,クビ,72.1,9,488(0),[西] 南井克巳
5,5,5,マイネルメダリスト,牡8,56,和田竜二,3:06.8,ハナ,65.9,8,492(-12),[東] 田中清隆
6,1,1,カレンミロティック,セ8,56,秋山真一,3:06.9,3/4,9.5,5,460(+8),[西] 平田修
7,3,3,トーホウジャッカル,牡5,57,Ｍ．デム,3:07.8,5,3.5,2,504(+18),[西] 谷潔
8,6,7,カムフィー,牡7,56,川田将雅,3:08.5,4,29.9,6,454(-12),[東] 池上昌和
9,4,4,アドマイヤフライト,牡7,56,藤岡佑介,3:09.7,7,40.2,7,538(-2),[西] 橋田満
10,8,10,サイモントルナーレ,牡10,56,幸英明,3:10.0,2,388.9,11,460(-8),[東] 田中清隆
11,7,8,ストロベリーキング,セ5,56,水口優也,3:10.8,5,118.2,10,470(-4),[西] 崎山博樹
