着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ロイカバード,牡3,56,武豊,1:35.4,,5.7,3,452(+4),[西] 松永幹夫
2,3,4,ハクサンルドルフ,牡3,56,Ｍ．デム,1:35.5,3/4,2.9,1,462(0),[西] 西園正都
3,5,9,レッドライジェル,牡4,57,シュミノ,1:35.5,ハナ,23.1,8,446(-6),[東] 藤沢和雄
4,5,8,ティーエスネオ,牡5,57,池添謙一,1:35.6,クビ,11.7,6,530(+2),[西] 岩元市三
5,1,1,マサハヤドリーム,牡4,57,和田竜二,1:35.6,クビ,9.6,4,478(+4),[西] 今野貞一
6,7,12,ナガラフラワー,牝4,55,四位洋文,1:35.7,3/4,51.8,11,462(-4),[西] 高橋亮
7,6,11,ネオスターダム,牡4,57,ルメール,1:35.8,クビ,4.2,2,488(+2),[西] 石坂正
8,4,6,シャドウダンサー,牡5,57,松若風馬,1:35.8,クビ,22.8,7,516(+4),[西] 角居勝彦
9,7,13,ホッコーアムール,牝6,55,幸英明,1:35.9,クビ,171.2,14,472(0),[西] 飯田祐史
10,6,10,マラムデール,牝5,55,シュタル,1:35.9,クビ,85.3,12,448(0),[西] 松田国英
11,4,7,レッドオリヴィア,牝5,55,川田将雅,1:36.0,クビ,10.0,5,446(+12),[西] 平田修
12,8,15,ワードイズボンド,牡5,57,松田大作,1:36.1,3/4,91.5,13,538(-2),[西] 崎山博樹
13,3,5,ベステンダンク,牡4,57,バルザロ,1:36.4,1.3/4,23.5,9,506(+4),[西] 安達昭夫
14,8,14,カフェリュウジン,牡6,57,柴田大知,1:36.9,3,266.8,15,534(+14),[東] 和田雄二
15,2,2,ロスカボス,牡3,56,松山弘平,1:37.6,4,27.8,10,512(+2),[西] 高野友和
