着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,ラブラバード,牡6,57,川田将雅,2:26.2,,19.6,6,508(-2),[西] 松田博資
2,2,3,ヤマイチパートナー,牡6,57,太宰啓介,2:26.4,1.1/2,140.1,13,506(0),[西] 高橋亮
3,3,5,マキシマムドパリ,牝4,54,武豊,2:26.5,1/2,2.9,1,452(+6),[西] 松元茂樹
4,1,1,アルター,セ4,56,ルメール,2:26.8,1.1/2,3.8,3,514(+10),[東] 古賀慎明
5,8,15,ペンタトニック,牡5,57,Ｍ．デム,2:26.9,3/4,3.4,2,494(-2),[西] 大久保龍
6,7,13,レッドルーラー,牡6,57,菱田裕二,2:26.9,クビ,47.7,9,488(0),[西] 角居勝彦
7,3,4,ジェラルド,セ7,57,福永祐一,2:27.0,クビ,18.3,5,488(0),[西] 池添学
8,7,12,マイネルアイザック,牡7,57,和田竜二,2:27.2,1.1/4,227.0,15,466(-6),[西] 宮徹
9,5,8,モビール,牡8,57,ベリー,2:27.2,アタマ,107.6,12,462(-18),[東] 武市康男
10,6,10,ジュンスパーヒカル,牡4,56,フォーリ,2:27.3,1/2,7.9,4,466(+4),[西] 友道康夫
11,8,14,アドマイヤケルソ,牡8,57,ヴェロン,2:27.6,2,58.7,10,486(-2),[西] 橋田満
12,2,2,トウカイオーロラ,牡9,57,四位洋文,2:27.7,1/2,197.2,14,488(+8),[西] 田所秀孝
13,4,6,マイティースコール,牡8,57,小林徹弥,2:27.9,1.1/4,41.2,8,480(+2),[西] 宮徹
14,4,7,ダノンマックイン,牡8,57,小牧太,2:28.1,1.1/2,80.1,11,488(-4),[西] 橋口弘次
15,5,9,ヘミングウェイ,セ6,57,池添謙一,2:28.2,クビ,31.4,7,464(-10),[西] 藤原英昭
