着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,ブラヴィッシモ,牡4,57.5,浜中俊,1:22.2,,2.3,1,496(0),[西] 須貝尚介
2,8,11,ムーンクレスト,牡4,55.0,ルメール,1:22.2,クビ,4.6,3,468(0),[西] 本田優
3,8,10,ヴェルステルキング,牡4,57.0,Ｍ．デム,1:22.4,1,3.1,2,486(-2),[西] 友道康夫
4,2,2,ライブリシュネル,牡6,53.0,藤岡康太,1:22.4,クビ,42.0,9,488(+8),[西] 森田直行
5,3,3,サンマルホーム,牡6,54.0,小牧太,1:23.1,4,29.2,7,450(+8),[西] 山内研二
6,7,9,セウアズール,牝5,53.0,池添謙一,1:23.2,クビ,12.1,4,426(+8),[西] 高橋亮
7,6,6,スリーカーニバル,牝6,51.0,古川吉洋,1:23.5,2,22.4,6,478(+6),[西] 南井克巳
8,4,4,ゲンキチハヤブサ,セ4,50.0,松若風馬,1:23.6,1/2,46.9,10,458(+4),[西] 川村禎彦
9,5,5,ケッキセヨ,牡6,51.0,菱田裕二,1:23.7,1/2,41.9,8,478(-2),[西] 岡田稲男
10,7,8,シゲルチャグチャグ,牝4,51.0,酒井学,1:24.3,3.1/2,17.2,5,486(+4),[西] 柴田光陽
11,6,7,レディー,牝6,50.0,鮫島克駿,1:24.4,1/2,99.4,11,450(+2),[西] 浅見秀一
