着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,クリプトグラム,牡4,55,福永祐一,2:25.7,,5.2,3,476(+4),[西] 藤原英昭
2,6,7,サラトガスピリット,牡4,55,ルメール,2:25.9,1.1/4,3.0,2,510(-10),[西] 友道康夫
3,8,11,サンライズセンス,牡4,55,川田将雅,2:25.9,ハナ,2.2,1,502(-4),[西] 河内洋
4,2,2,トウキョウタフガイ,牡5,54,藤岡康太,2:26.8,5,18.1,5,474(+4),[西] 渡辺薫彦
5,5,5,デンコウインパルス,牡4,54,藤岡佑介,2:27.0,1.1/4,23.6,7,492(+2),[西] 本田優
6,7,9,シャンパーニュ,牡5,56,田辺裕信,2:27.6,3.1/2,28.1,8,494(0),[西] 加用正
7,7,8,キンショータイム,牡6,51,松若風馬,2:27.6,ハナ,214.1,10,500(+4),[西] 中村均
8,8,10,メイショウヤマホコ,牡6,54,池添謙一,2:27.6,ハナ,18.3,6,466(+2),[西] 藤沢則雄
9,3,3,ダンディーズムーン,牡5,56,秋山真一,2:27.7,クビ,11.1,4,494(-2),[西] 中村均
10,6,6,ヒロノプリンス,牡6,55,小崎綾也,2:28.6,5,122.6,9,476(-2),[西] 村山明
11,4,4,セルリアンラッシュ,牡5,52,高倉稜,2:29.4,5,385.6,11,468(0),[西] 田所秀孝
