着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,6,メイショウセイウン,牡5,60,森一馬,3:28.9,,12.9,5,488(-2),[西] 湯窪幸雄
2,2,2,リスヴェリアート,牡6,60,北沢伸也,3:28.9,ハナ,5.5,2,454(0),[西] 松元茂樹
3,5,5,コスモパルダ,牡7,60,山本康志,3:29.3,2.1/2,8.6,3,504(-2),[東] 和田正道
4,7,8,クリノダイコクテン,牡5,60,植野貴也,3:29.8,3,1.6,1,480(-4),[西] 谷潔
5,4,4,テーオーゼウス,牡8,60,佐久間寛,3:30.2,2.1/2,28.0,8,502(0),[西] 日吉正和
6,7,7,クリノキングムーン,牡5,60,林満明,3:30.2,アタマ,78.3,10,448(+10),[西] 作田誠二
7,1,1,メイショウオヤシオ,セ4,60,白浜雄造,3:30.5,1.3/4,10.1,4,466(+2),[西] 浅見秀一
8,8,10,ショウリュウバイオ,セ6,60,平沢健治,3:31.6,7,19.7,7,458(-4),[西] 池添学
9,3,3,ファイアーシチー,牡5,60,熊沢重文,3:32.5,5,33.6,9,460(-18),[西] 佐々木晶
中,8,9,ミヤコデラックス,牡7,60,五十嵐雄,,,18.7,6,470(-8),[東] 菅原泰夫
