着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,サトノノブレス,牡6,56,川田将雅,1:57.6,,3.8,3,504(-10),[西] 池江泰寿
2,7,12,ステファノス,牡5,56,戸崎圭太,1:57.6,クビ,3.3,2,486(+9),[西] 藤原英昭
3,2,2,プランスペスカ,牡6,56,幸英明,1:57.7,クビ,252.7,13,472(+2),[西] 松永昌博
4,5,7,パッションダンス,牡8,56,Ｍ．デム,1:57.8,3/4,6.3,4,516(-2),[西] 友道康夫
5,6,9,マジェスティハーツ,牡6,56,森一馬,1:57.9,3/4,33.7,7,496(-4),[西] 松永昌博
6,6,10,ヤマカツエース,牡4,56,池添謙一,1:58.0,1/2,2.8,1,502(-2),[西] 池添兼雄
7,4,6,トラストワン,牡8,56,岩田康誠,1:58.1,クビ,58.6,8,500(+2),[西] 庄野靖志
8,1,1,メイショウナルト,セ8,56,武豊,1:58.1,アタマ,16.4,5,460(-6),[西] 本田優
9,4,5,アクションスター,牡6,56,北村友一,1:58.1,クビ,122.2,11,472(+2),[西] 音無秀孝
10,5,8,メイショウカンパク,牡9,56,古川吉洋,1:58.2,クビ,539.2,14,484(-4),[西] 荒川義之
11,8,14,フレージャパン,牡7,56,福永祐一,1:58.3,3/4,153.3,12,484(0),[西] 森秀行
12,7,11,フラガラッハ,牡9,56,浜中俊,1:58.3,クビ,82.6,9,502(-2),[西] 松永幹夫
13,8,13,クランモンタナ,牡7,56,松若風馬,1:58.5,1.1/4,117.6,10,484(+2),[西] 音無秀孝
14,3,4,アズマシャトル,牡5,56,和田竜二,1:58.6,クビ,23.0,6,518(+10),[西] 加用正
