0,1,2,3
単勝,11,240,1
複勝,11 2 13,140 160 260,1 2 6
枠連,1 - 6,540,1
馬連,2 - 11,690,1
ワイド,2 - 11 11 - 13 2 - 13,300 750 880,1 9 10
馬単,11 → 2,1000,1
三連複,2 - 11 - 13,2720,6
三連単,11 → 2 → 13,8360,13
