0,1,2,3
単勝,7,370,2
複勝,7 6 11,140 150 310,1 2 8
枠連,5 - 6,310,1
馬連,6 - 7,650,1
ワイド,6 - 7 7 - 11 6 - 11,280 850 660,1 13 9
馬単,7 → 6,1310,2
三連複,6 - 7 - 11,2530,5
三連単,7 → 6 → 11,10200,18
