0,1,2,3
単勝,9,420,2
複勝,9 7 3,190 270 310,2 4 6
枠連,5 - 6,1580,5
馬連,7 - 9,2100,6
ワイド,7 - 9 3 - 9 3 - 7,"900 870 1,680",9 8 20
馬単,9 → 7,3660,10
三連複,3 - 7 - 9,7280,24
三連単,9 → 7 → 3,32680,98
