0,1,2,3
単勝,1,320,1
複勝,1 3 14,140 450 340,1 7 5
枠連,1 - 2,2180,10
馬連,1 - 3,2520,8
ワイド,1 - 3 1 - 14 3 - 14,"950 600 2,190",7 4 24
馬単,1 → 3,3980,12
三連複,1 - 3 - 14,5970,16
三連単,1 → 3 → 14,24130,57
