0,1,2,3
単勝,2,280,2
複勝,2 7,190 370,2 4
馬連,2 - 7,1440,5
ワイド,2 - 7 2 - 6 6 - 7,"430 1,000 1,960",5 9 17
馬単,2 → 7,2140,8
三連複,2 - 6 - 7,7210,18
三連単,2 → 7 → 6,27790,59
