0,1,2,3
単勝,3,150,1
複勝,3 4 2,110 270 260,1 5 4
馬連,3 - 4,1430,5
ワイド,3 - 4 2 - 3 2 - 4,"460 330 1,860",6 3 17
馬単,3 → 4,1870,6
三連複,2 - 3 - 4,3460,11
三連単,3 → 4 → 2,11120,33
