0,1,2,3
単勝,5,210,1
複勝,5 7 10,110 120 230,1 2 5
枠連,5 - 7,350,1
馬連,5 - 7,390,1
ワイド,5 - 7 5 - 10 7 - 10,180 550 730,1 5 11
馬単,5 → 7,560,1
三連複,5 - 7 - 10,1700,4
三連単,5 → 7 → 10,4260,8
