0,1,2,3
単勝,9,190,1
複勝,9 11 13,130 420 170,1 6 2
枠連,5 - 6,660,3
馬連,9 - 11,1930,7
ワイド,9 - 11 9 - 13 11 - 13,"680 280 1,710",6 1 16
馬単,9 → 11,2330,7
三連複,9 - 11 - 13,3460,9
三連単,9 → 11 → 13,17270,45
