0,1,2,3
単勝,12,750,4
複勝,12 7 8,290 510 230,4 7 3
枠連,4 - 6,590,2
馬連,7 - 12,10510,27
ワイド,7 - 12 8 - 12 7 - 8,"2,950 1,240 1,930",28 13 20
馬単,12 → 7,16400,47
三連複,7 - 8 - 12,20020,56
三連単,12 → 7 → 8,146650,369
