0,1,2,3
単勝,1,1220,5
複勝,1 2 8,320 310 430,5 4 7
枠連,1 - 2,4590,18
馬連,1 - 2,3850,14
ワイド,1 - 2 1 - 8 2 - 8,"1,190 2,580 2,070",14 27 23
馬単,1 → 2,8650,31
三連複,1 - 2 - 8,22520,62
三連単,1 → 2 → 8,124180,320
